Business Unit,Operating Unit,Account,Product,Sub-Product,Book Code,Affliate,Project ID,Class,Currency,Amount,ADB Date,Accounting Date,Trade Ref,Narrative,Operating Unit Affliate,Acctg Reason Code,Relation ID,Reversal,IntraDay,Source, Trade Group ID,Client Code,Client Name,Doc Seq Number
CN002,AS00X74F,4200050000,LOAN,   ,B,   ,   ,   ,RMB,2.05,05/17/2019,05/17/2019,MCHLE852330,LE852330_20190517_219,   ,GL,  ,   ,N,MID, , , ,3753
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-2.05,05/17/2019,05/17/2019,MCHLE852330,LE852330_20190517_219,   ,GL,  ,   ,N,MID, , , ,3754
CN002,AS00X74F,4200050000,LOAN,   ,B,   ,   ,   ,RMB,5.75,05/17/2019,05/17/2019,MCHLE852348,LE852348_20190517_220,   ,GL,  ,   ,N,MID, , , ,3755
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-5.75,05/17/2019,05/17/2019,MCHLE852348,LE852348_20190517_220,   ,GL,  ,   ,N,MID, , , ,3756
CN002,AS00X74F,4200050000,LOAN,   ,B,   ,   ,   ,RMB,1.48,05/17/2019,05/17/2019,MCHLE852381,LE852381_20190517_221,   ,GL,  ,   ,N,MID, , , ,3757
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-1.48,05/17/2019,05/17/2019,MCHLE852381,LE852381_20190517_221,   ,GL,  ,   ,N,MID, , , ,3758
CN002,AS00X74F,4200050000,LOAN,   ,B,   ,   ,   ,RMB,0.41,05/17/2019,05/17/2019,MCHLE852407,LE852407_20190517_222,   ,GL,  ,   ,N,MID, , , ,3759
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-0.41,05/17/2019,05/17/2019,MCHLE852407,LE852407_20190517_222,   ,GL,  ,   ,N,MID, , , ,3760
CN002,AS00X74F,4200050000,LOAN,   ,B,   ,   ,   ,RMB,0.8,05/17/2019,05/17/2019,MCHLE852431,LE852431_20190517_223,   ,GL,  ,   ,N,MID, , , ,3761
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-0.8,05/17/2019,05/17/2019,MCHLE852431,LE852431_20190517_223,   ,GL,  ,   ,N,MID, , , ,3762
CN002,AS00X74F,4200050000,LOAN,   ,B,   ,   ,   ,RMB,1.4,05/17/2019,05/17/2019,MCHLE852443,LE852443_20190517_224,   ,GL,  ,   ,N,MID, , , ,3763
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-1.4,05/17/2019,05/17/2019,MCHLE852443,LE852443_20190517_224,   ,GL,  ,   ,N,MID, , , ,3764
CN002,AS00X74F,4200050000,LOAN,   ,B,   ,   ,   ,RMB,3.45,05/17/2019,05/17/2019,MCHLE852476,LE852476_20190517_225,   ,GL,  ,   ,N,MID, , , ,3765
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-3.45,05/17/2019,05/17/2019,MCHLE852476,LE852476_20190517_225,   ,GL,  ,   ,N,MID, , , ,3766
CN002,AS00X74F,4200050000,LOAN,   ,B,   ,   ,   ,RMB,3.78,05/17/2019,05/17/2019,MCHLE852479,LE852479_20190517_226,   ,GL,  ,   ,N,MID, , , ,3767
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-3.78,05/17/2019,05/17/2019,MCHLE852479,LE852479_20190517_226,   ,GL,  ,   ,N,MID, , , ,3768
CN002,AS00X74F,4200050000,LOAN,   ,B,   ,   ,   ,RMB,4.6,05/17/2019,05/17/2019,MCHLE852486,LE852486_20190517_227,   ,GL,  ,   ,N,MID, , , ,3769
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-4.6,05/17/2019,05/17/2019,MCHLE852486,LE852486_20190517_227,   ,GL,  ,   ,N,MID, , , ,3770
CN002,AS00X74F,4200050000,LOAN,   ,B,   ,   ,   ,RMB,0.27,05/17/2019,05/17/2019,MCHLE852490,LE852490_20190517_228,   ,GL,  ,   ,N,MID, , , ,3771
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-0.27,05/17/2019,05/17/2019,MCHLE852490,LE852490_20190517_228,   ,GL,  ,   ,N,MID, , , ,3772
CN002,AS00X74F,4200050000,LOAN,   ,B,   ,   ,   ,RMB,1.35,05/17/2019,05/17/2019,MCHLE852496,LE852496_20190517_229,   ,GL,  ,   ,N,MID, , , ,3773
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-1.35,05/17/2019,05/17/2019,MCHLE852496,LE852496_20190517_229,   ,GL,  ,   ,N,MID, , , ,3774
CN002,AS00X74F,4200050000,LOAN,   ,B,   ,   ,   ,RMB,0.43,05/17/2019,05/17/2019,MCHLE852510,LE852510_20190517_230,   ,GL,  ,   ,N,MID, , , ,3775
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-0.43,05/17/2019,05/17/2019,MCHLE852510,LE852510_20190517_230,   ,GL,  ,   ,N,MID, , , ,3776
CN002,AS00X74F,4200050000,LOAN,   ,B,   ,   ,   ,RMB,1.81,05/17/2019,05/17/2019,MCHLE852513,LE852513_20190517_231,   ,GL,  ,   ,N,MID, , , ,3777
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-1.81,05/17/2019,05/17/2019,MCHLE852513,LE852513_20190517_231,   ,GL,  ,   ,N,MID, , , ,3778
CN002,AS00X74F,4200050000,LOAN,   ,B,   ,   ,   ,RMB,2.79,05/17/2019,05/17/2019,MCHLE852526,LE852526_20190517_232,   ,GL,  ,   ,N,MID, , , ,3779
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-2.79,05/17/2019,05/17/2019,MCHLE852526,LE852526_20190517_232,   ,GL,  ,   ,N,MID, , , ,3780
CN002,AS00X74F,4200050000,LOAN,   ,B,   ,   ,   ,RMB,3.45,05/17/2019,05/17/2019,MCHLE852532,LE852532_20190517_233,   ,GL,  ,   ,N,MID, , , ,3781
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-3.45,05/17/2019,05/17/2019,MCHLE852532,LE852532_20190517_233,   ,GL,  ,   ,N,MID, , , ,3782
CN002,AS00X74F,4200050000,LOAN,   ,B,   ,   ,   ,RMB,16.43,05/17/2019,05/17/2019,MCHLE852735,LE852735_20190517_234,   ,GL,  ,   ,N,MID, , , ,3783
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-16.43,05/17/2019,05/17/2019,MCHLE852735,LE852735_20190517_234,   ,GL,  ,   ,N,MID, , , ,3784
CN002,AS00X74F,4200050000,LOAN,   ,B,   ,   ,   ,RMB,55.21,05/17/2019,05/17/2019,MCHLE852825,LE852825_20190517_235,   ,GL,  ,   ,N,MID, , , ,3785
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-55.21,05/17/2019,05/17/2019,MCHLE852825,LE852825_20190517_235,   ,GL,  ,   ,N,MID, , , ,3786
CN002,AS00X74F,4200050000,LOAN,   ,B,   ,   ,   ,RMB,10.93,05/17/2019,05/17/2019,MCHLE852874,LE852874_20190517_236,   ,GL,  ,   ,N,MID, , , ,3787
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-10.93,05/17/2019,05/17/2019,MCHLE852874,LE852874_20190517_236,   ,GL,  ,   ,N,MID, , , ,3788
CN002,AS00X74F,4200050000,LOAN,   ,B,   ,   ,   ,RMB,7.19,05/17/2019,05/17/2019,MCHLE852887,LE852887_20190517_237,   ,GL,  ,   ,N,MID, , , ,3789
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-7.19,05/17/2019,05/17/2019,MCHLE852887,LE852887_20190517_237,   ,GL,  ,   ,N,MID, , , ,3790
CN002,AS00X74F,4200050000,LOAN,   ,B,   ,   ,   ,RMB,20.16,05/17/2019,05/17/2019,MCHLE852898,LE852898_20190517_238,   ,GL,  ,   ,N,MID, , , ,3791
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-20.16,05/17/2019,05/17/2019,MCHLE852898,LE852898_20190517_238,   ,GL,  ,   ,N,MID, , , ,3792
CN002,AS00X74F,4200050000,LOAN,   ,B,   ,   ,   ,RMB,10.26,05/17/2019,05/17/2019,MCHLE852901,LE852901_20190517_239,   ,GL,  ,   ,N,MID, , , ,3793
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-10.26,05/17/2019,05/17/2019,MCHLE852901,LE852901_20190517_239,   ,GL,  ,   ,N,MID, , , ,3794
CN002,AS00X13F,4200050000,SLAF,   ,B,   ,   ,   ,RMB,22.41,05/17/2019,05/17/2019,MCHLE700031,LE700031_20190517_241,   ,GL,  ,   ,N,MID, , , ,3795
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-22.41,05/17/2019,05/17/2019,MCHLE700031,LE700031_20190517_241,   ,GL,  ,   ,N,MID, , , ,3796
CN002,AS00X13F,4200050000,SLAF,   ,B,   ,   ,   ,RMB,30.4,05/17/2019,05/17/2019,MCHLE800742,LE800742_20190517_242,   ,GL,  ,   ,N,MID, , , ,3797
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-30.4,05/17/2019,05/17/2019,MCHLE800742,LE800742_20190517_242,   ,GL,  ,   ,N,MID, , , ,3798
CN002,AS00X13F,4200050000,SLAF,   ,B,   ,   ,   ,RMB,25.04,05/17/2019,05/17/2019,MCHLE800750,LE800750_20190517_243,   ,GL,  ,   ,N,MID, , , ,3799
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-25.04,05/17/2019,05/17/2019,MCHLE800750,LE800750_20190517_243,   ,GL,  ,   ,N,MID, , , ,3800
CN002,AS00X13F,4200050000,SLAF,   ,B,   ,   ,   ,RMB,44.1,05/17/2019,05/17/2019,MCHLE800754,LE800754_20190517_244,   ,GL,  ,   ,N,MID, , , ,3801
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-44.1,05/17/2019,05/17/2019,MCHLE800754,LE800754_20190517_244,   ,GL,  ,   ,N,MID, , , ,3802
CN002,AS00X13F,4200050000,SLAF,   ,B,   ,   ,   ,RMB,79.54,05/17/2019,05/17/2019,MCHLE800767,LE800767_20190517_245,   ,GL,  ,   ,N,MID, , , ,3803
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-79.54,05/17/2019,05/17/2019,MCHLE800767,LE800767_20190517_245,   ,GL,  ,   ,N,MID, , , ,3804
CN002,AS00X13F,4200050000,SLAF,   ,B,   ,   ,   ,RMB,35.74,05/17/2019,05/17/2019,MCHLE800775,LE800775_20190517_246,   ,GL,  ,   ,N,MID, , , ,3805
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-35.74,05/17/2019,05/17/2019,MCHLE800775,LE800775_20190517_246,   ,GL,  ,   ,N,MID, , , ,3806
CN002,AS00X13F,4200050000,SLAF,   ,B,   ,   ,   ,RMB,32.83,05/17/2019,05/17/2019,MCHLE700032,LE700032_20190517_247,   ,GL,  ,   ,N,MID, , , ,3807
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-32.83,05/17/2019,05/17/2019,MCHLE700032,LE700032_20190517_247,   ,GL,  ,   ,N,MID, , , ,3808
CN002,AS00X13F,4200050000,SLAF,   ,B,   ,   ,   ,RMB,19.7,05/17/2019,05/17/2019,MCHLE800743,LE800743_20190517_248,   ,GL,  ,   ,N,MID, , , ,3809
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-19.7,05/17/2019,05/17/2019,MCHLE800743,LE800743_20190517_248,   ,GL,  ,   ,N,MID, , , ,3810
CN002,AS00X13F,4200050000,SLAF,   ,B,   ,   ,   ,RMB,23.81,05/17/2019,05/17/2019,MCHLE800747,LE800747_20190517_249,   ,GL,  ,   ,N,MID, , , ,3811
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-23.81,05/17/2019,05/17/2019,MCHLE800747,LE800747_20190517_249,   ,GL,  ,   ,N,MID, , , ,3812
CN002,AS00X13F,4200050000,SLAF,   ,B,   ,   ,   ,RMB,58.72,05/17/2019,05/17/2019,MCHLE800755,LE800755_20190517_250,   ,GL,  ,   ,N,MID, , , ,3813
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-58.72,05/17/2019,05/17/2019,MCHLE800755,LE800755_20190517_250,   ,GL,  ,   ,N,MID, , , ,3814
CN002,AS00X13F,4200050000,SLAF,   ,B,   ,   ,   ,RMB,24.76,05/17/2019,05/17/2019,MCHLE800768,LE800768_20190517_251,   ,GL,  ,   ,N,MID, , , ,3815
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-24.76,05/17/2019,05/17/2019,MCHLE800768,LE800768_20190517_251,   ,GL,  ,   ,N,MID, , , ,3816
CN002,AS00X13F,4200050000,SLAF,   ,B,   ,   ,   ,RMB,17.44,05/17/2019,05/17/2019,MCHLE800777,LE800777_20190517_252,   ,GL,  ,   ,N,MID, , , ,3817
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-17.44,05/17/2019,05/17/2019,MCHLE800777,LE800777_20190517_252,   ,GL,  ,   ,N,MID, , , ,3818
CN002,AS00X13F,4200050000,SLAF,   ,B,   ,   ,   ,RMB,15.27,05/17/2019,05/17/2019,MCHLE700034,LE700034_20190517_253,   ,GL,  ,   ,N,MID, , , ,3819
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-15.27,05/17/2019,05/17/2019,MCHLE700034,LE700034_20190517_253,   ,GL,  ,   ,N,MID, , , ,3820
CN002,AS00X13F,4200050000,SLAF,   ,B,   ,   ,   ,RMB,14.2,05/17/2019,05/17/2019,MCHLE800745,LE800745_20190517_254,   ,GL,  ,   ,N,MID, , , ,3821
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-14.2,05/17/2019,05/17/2019,MCHLE800745,LE800745_20190517_254,   ,GL,  ,   ,N,MID, , , ,3822
CN002,AS00X13F,4200050000,SLAF,   ,B,   ,   ,   ,RMB,14.5,05/17/2019,05/17/2019,MCHLE800749,LE800749_20190517_255,   ,GL,  ,   ,N,MID, , , ,3823
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-14.5,05/17/2019,05/17/2019,MCHLE800749,LE800749_20190517_255,   ,GL,  ,   ,N,MID, , , ,3824
CN002,AS00X13F,4200050000,SLAF,   ,B,   ,   ,   ,RMB,22.71,05/17/2019,05/17/2019,MCHLE800756,LE800756_20190517_256,   ,GL,  ,   ,N,MID, , , ,3825
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-22.71,05/17/2019,05/17/2019,MCHLE800756,LE800756_20190517_256,   ,GL,  ,   ,N,MID, , , ,3826
CN002,AS00X13F,4200050000,SLAF,   ,B,   ,   ,   ,RMB,26.98,05/17/2019,05/17/2019,MCHLE800769,LE800769_20190517_257,   ,GL,  ,   ,N,MID, , , ,3827
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-26.98,05/17/2019,05/17/2019,MCHLE800769,LE800769_20190517_257,   ,GL,  ,   ,N,MID, , , ,3828
CN002,AS00X13F,4200050000,SLAF,   ,B,   ,   ,   ,RMB,22.57,05/17/2019,05/17/2019,MCHLE800776,LE800776_20190517_258,   ,GL,  ,   ,N,MID, , , ,3829
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-22.57,05/17/2019,05/17/2019,MCHLE800776,LE800776_20190517_258,   ,GL,  ,   ,N,MID, , , ,3830
CN002,AS00X13F,4200050000,SLAF,   ,B,   ,   ,   ,RMB,12.55,05/17/2019,05/17/2019,MCHLE700033,LE700033_20190517_259,   ,GL,  ,   ,N,MID, , , ,3831
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-12.55,05/17/2019,05/17/2019,MCHLE700033,LE700033_20190517_259,   ,GL,  ,   ,N,MID, , , ,3832
CN002,AS00X13F,4200050000,SLAF,   ,B,   ,   ,   ,RMB,13.03,05/17/2019,05/17/2019,MCHLE800744,LE800744_20190517_260,   ,GL,  ,   ,N,MID, , , ,3833
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-13.03,05/17/2019,05/17/2019,MCHLE800744,LE800744_20190517_260,   ,GL,  ,   ,N,MID, , , ,3834
CN002,AS00X13F,4200050000,SLAF,   ,B,   ,   ,   ,RMB,13.74,05/17/2019,05/17/2019,MCHLE800748,LE800748_20190517_261,   ,GL,  ,   ,N,MID, , , ,3835
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-13.74,05/17/2019,05/17/2019,MCHLE800748,LE800748_20190517_261,   ,GL,  ,   ,N,MID, , , ,3836
CN002,AS00X13F,4200050000,SLAF,   ,B,   ,   ,   ,RMB,18.65,05/17/2019,05/17/2019,MCHLE800757,LE800757_20190517_262,   ,GL,  ,   ,N,MID, , , ,3837
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-18.65,05/17/2019,05/17/2019,MCHLE800757,LE800757_20190517_262,   ,GL,  ,   ,N,MID, , , ,3838
CN002,AS00X13F,4200050000,SLAF,   ,B,   ,   ,   ,RMB,27.85,05/17/2019,05/17/2019,MCHLE800770,LE800770_20190517_263,   ,GL,  ,   ,N,MID, , , ,3839
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-27.85,05/17/2019,05/17/2019,MCHLE800770,LE800770_20190517_263,   ,GL,  ,   ,N,MID, , , ,3840
CN002,AS00X13F,4200050000,SLAF,   ,B,   ,   ,   ,RMB,10.24,05/17/2019,05/17/2019,MCHLE800778,LE800778_20190517_264,   ,GL,  ,   ,N,MID, , , ,3841
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-10.24,05/17/2019,05/17/2019,MCHLE800778,LE800778_20190517_264,   ,GL,  ,   ,N,MID, , , ,3842
CN002,AS00X08F,4200050000,SLAF,   ,B,   ,   ,   ,RMB,284.69,05/17/2019,05/17/2019,MCHLE800772,LE800772_20190517_265,   ,GL,  ,   ,N,MID, , , ,3843
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-284.69,05/17/2019,05/17/2019,MCHLE800772,LE800772_20190517_265,   ,GL,  ,   ,N,MID, , , ,3844
CN002,AS00X08F,4200050000,SLAF,   ,B,   ,   ,   ,RMB,263.2,05/17/2019,05/17/2019,MCHLE800773,LE800773_20190517_266,   ,GL,  ,   ,N,MID, , , ,3845
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-263.2,05/17/2019,05/17/2019,MCHLE800773,LE800773_20190517_266,   ,GL,  ,   ,N,MID, , , ,3846
CN002,AS00X08F,4200050000,SLAF,   ,B,   ,   ,   ,RMB,47.83,05/17/2019,05/17/2019,MCHLE800774,LE800774_20190517_267,   ,GL,  ,   ,N,MID, , , ,3847
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-47.83,05/17/2019,05/17/2019,MCHLE800774,LE800774_20190517_267,   ,GL,  ,   ,N,MID, , , ,3848
CN002,AS00X08F,4200050000,SLAF,   ,B,   ,   ,   ,RMB,1603.77,05/17/2019,05/17/2019,MCHLE800760,LE800760_20190517_268,   ,GL,  ,   ,N,MID, , , ,3849
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-1603.77,05/17/2019,05/17/2019,MCHLE800760,LE800760_20190517_268,   ,GL,  ,   ,N,MID, , , ,3850
CN002,AS00X08F,4200050000,SLAF,   ,B,   ,   ,   ,RMB,320.75,05/17/2019,05/17/2019,MCHLE800766,LE800766_20190517_269,   ,GL,  ,   ,N,MID, , , ,3851
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-320.75,05/17/2019,05/17/2019,MCHLE800766,LE800766_20190517_269,   ,GL,  ,   ,N,MID, , , ,3852
CN002,AS00X08F,4200050000,SLAF,   ,B,   ,   ,   ,RMB,1031.93,05/17/2019,05/17/2019,MCHLE800712,LE800712_20190517_270,   ,GL,  ,   ,N,MID, , , ,3853
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-1031.93,05/17/2019,05/17/2019,MCHLE800712,LE800712_20190517_270,   ,GL,  ,   ,N,MID, , , ,3854
CN002,AS00X08F,4200050000,LFRV,   ,B,   ,   ,   ,RMB,314.47,05/17/2019,05/17/2019,MCHLE511469,LE511469_20190517_277,   ,GL,  ,   ,N,MID, , , ,3855
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-314.47,05/17/2019,05/17/2019,MCHLE511469,LE511469_20190517_277,   ,GL,  ,   ,N,MID, , , ,3856
CN002,AS00X08F,4200050000,LFRV,   ,B,   ,   ,   ,RMB,246.23,05/17/2019,05/17/2019,MCHLE565439,LE565439_20190517_278,   ,GL,  ,   ,N,MID, , , ,3857
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-246.23,05/17/2019,05/17/2019,MCHLE565439,LE565439_20190517_278,   ,GL,  ,   ,N,MID, , , ,3858
CN002,AS00X08F,4200050000,LFRV,   ,B,   ,   ,   ,RMB,263.33,05/17/2019,05/17/2019,MCHLE565441,LE565441_20190517_279,   ,GL,  ,   ,N,MID, , , ,3859
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-263.33,05/17/2019,05/17/2019,MCHLE565441,LE565441_20190517_279,   ,GL,  ,   ,N,MID, , , ,3860
CN002,AS00X18F,4200050000,LFRV,   ,B,   ,   ,   ,RMB,-1259.66,05/17/2019,05/17/2019,MCHLE511498,LE511498_20190517_280,   ,GL,  ,   ,N,MID, , , ,3861
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,1259.66,05/17/2019,05/17/2019,MCHLE511498,LE511498_20190517_280,   ,GL,  ,   ,N,MID, , , ,3862
CN002,AS00X18F,4200050000,LFRV,   ,B,   ,   ,   ,RMB,15.81,05/17/2019,05/17/2019,MCHLE511499,LE511499_20190517_281,   ,GL,  ,   ,N,MID, , , ,3863
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-15.81,05/17/2019,05/17/2019,MCHLE511499,LE511499_20190517_281,   ,GL,  ,   ,N,MID, , , ,3864
CN002,AS00X18F,4200050000,LFRV,   ,B,   ,   ,   ,RMB,18.47,05/17/2019,05/17/2019,MCHLE511500,LE511500_20190517_282,   ,GL,  ,   ,N,MID, , , ,3865
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-18.47,05/17/2019,05/17/2019,MCHLE511500,LE511500_20190517_282,   ,GL,  ,   ,N,MID, , , ,3866
CN002,AS00X18F,4200050000,LFRV,   ,B,   ,   ,   ,RMB,18.47,05/17/2019,05/17/2019,MCHLE511502,LE511502_20190517_283,   ,GL,  ,   ,N,MID, , , ,3867
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-18.47,05/17/2019,05/17/2019,MCHLE511502,LE511502_20190517_283,   ,GL,  ,   ,N,MID, , , ,3868
CN002,AS00X18F,4200050000,LFRV,   ,B,   ,   ,   ,RMB,18.47,05/17/2019,05/17/2019,MCHLE511509,LE511509_20190517_284,   ,GL,  ,   ,N,MID, , , ,3869
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-18.47,05/17/2019,05/17/2019,MCHLE511509,LE511509_20190517_284,   ,GL,  ,   ,N,MID, , , ,3870
CN002,AS00X18F,4200050000,LFRV,   ,B,   ,   ,   ,RMB,47.42,05/17/2019,05/17/2019,MCHLE511510,LE511510_20190517_285,   ,GL,  ,   ,N,MID, , , ,3871
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-47.42,05/17/2019,05/17/2019,MCHLE511510,LE511510_20190517_285,   ,GL,  ,   ,N,MID, , , ,3872
CN002,AS00X18F,4200050000,LFRV,   ,B,   ,   ,   ,RMB,39.08,05/17/2019,05/17/2019,MCHLE511513,LE511513_20190517_286,   ,GL,  ,   ,N,MID, , , ,3873
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-39.08,05/17/2019,05/17/2019,MCHLE511513,LE511513_20190517_286,   ,GL,  ,   ,N,MID, , , ,3874
CN002,AS00X18F,4200050000,LFRV,   ,B,   ,   ,   ,RMB,171.9,05/17/2019,05/17/2019,MCHLE511519,LE511519_20190517_287,   ,GL,  ,   ,N,MID, , , ,3875
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-171.9,05/17/2019,05/17/2019,MCHLE511519,LE511519_20190517_287,   ,GL,  ,   ,N,MID, , , ,3876
CN002,AS00X18F,4200050000,LFRV,   ,B,   ,   ,   ,RMB,19.1,05/17/2019,05/17/2019,MCHLE511519,LE511519_20190517_288,   ,GL,  ,   ,N,MID, , , ,3877
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-19.1,05/17/2019,05/17/2019,MCHLE511519,LE511519_20190517_288,   ,GL,  ,   ,N,MID, , , ,3878
CN002,AS00X18F,4200050000,LFRV,   ,B,   ,   ,   ,RMB,9.39,05/17/2019,05/17/2019,MCHLE511497,LE511497_20190517_289,   ,GL,  ,   ,N,MID, , , ,3879
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-9.39,05/17/2019,05/17/2019,MCHLE511497,LE511497_20190517_289,   ,GL,  ,   ,N,MID, , , ,3880
CN002,AS00X18F,4200050000,LFRV,   ,B,   ,   ,   ,RMB,1259.66,05/17/2019,05/17/2019,MCHLE511498,LE511498_20190517_290,   ,GL,  ,   ,N,MID, , , ,3881
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-1259.66,05/17/2019,05/17/2019,MCHLE511498,LE511498_20190517_290,   ,GL,  ,   ,N,MID, , , ,3882
CN002,AS00X18F,4200050000,LFRV,   ,B,   ,   ,   ,RMB,41.24,05/17/2019,05/17/2019,MCHLE511498,LE511498_20190517_291,   ,GL,  ,   ,N,MID, , , ,3883
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-41.24,05/17/2019,05/17/2019,MCHLE511498,LE511498_20190517_291,   ,GL,  ,   ,N,MID, , , ,3884
CN002,AS00X18F,4200050000,LFRV,   ,B,   ,   ,   ,RMB,10.12,05/17/2019,05/17/2019,MCHLE511505,LE511505_20190517_292,   ,GL,  ,   ,N,MID, , , ,3885
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-10.12,05/17/2019,05/17/2019,MCHLE511505,LE511505_20190517_292,   ,GL,  ,   ,N,MID, , , ,3886
CN002,AS00X18F,4200050000,LFRV,   ,B,   ,   ,   ,RMB,44.99,05/17/2019,05/17/2019,MCHLE511508,LE511508_20190517_293,   ,GL,  ,   ,N,MID, , , ,3887
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-44.99,05/17/2019,05/17/2019,MCHLE511508,LE511508_20190517_293,   ,GL,  ,   ,N,MID, , , ,3888
CN002,AS00X18F,4200050000,LFRV,   ,B,   ,   ,   ,RMB,46.31,05/17/2019,05/17/2019,MCHLE511516,LE511516_20190517_294,   ,GL,  ,   ,N,MID, , , ,3889
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-46.31,05/17/2019,05/17/2019,MCHLE511516,LE511516_20190517_294,   ,GL,  ,   ,N,MID, , , ,3890
CN002,AS00X18F,4200050000,LFRV,   ,B,   ,   ,   ,RMB,25.72,05/17/2019,05/17/2019,MCHLE511518,LE511518_20190517_295,   ,GL,  ,   ,N,MID, , , ,3891
CN002,AS00X11F,2650050000,,   ,B,   ,   ,   ,RMB,-25.72,05/17/2019,05/17/2019,MCHLE511518,LE511518_20190517_295,   ,GL,  ,   ,N,MID, , , ,3892
